571763959176540162,"02/28/2015","Investors+fear+a+market+correction+is+coming...but+%40cvpayne+says+don%27t+listen+to+the+alarmists+and+miss+out%21+Listen%3A+http%3A%2F%2Ft.co%2FMzK9g98GCk"
571792126113124352,"02/28/2015","Watch+my+spiel+here+on+Republicans+speaking+out+against+President+Obama+but+not+doing+anything+about+it.+http%3A%2F%2Ft.co%2FgPs6uF2FC8"
572502284229189632,"03/02/2015","BREAKING%3A+%40NASDAQ+closes+above+5K+for+1st+time+since+March+2000+%40FoxNews+%23CAVUTO"
572550776826011649,"03/02/2015","We%27ve+got+a+hot+new+segment+for+you.+With+Nasdaq+all+the+rage%2C+%22What+the+Tech%22+is+going+on%3F%21+We+shoot+the+chips+TONIGHT+on+%40FoxBusiness.+8PM"
572554543453622272,"03/02/2015","Democrats+bailing+on+Israeli+P.M.+Benjamin+Netanyahu%3F+Ben+Stein+can%27t+believe+it.+He+joins+me+TONIGHT.+8PM.+FBN.+http%3A%2F%2Ft.co%2FZL5LA0WcET"
572562142576173057,"03/02/2015","Now+on+%40FoxBusiness%3A+Why+Twitter+execs+need+to+stand+up+to+%23ISIS%E2%80%A6+RETWEET+if+you+AGREE.+http%3A%2F%2Ft.co%2FfH4Farg5pa"
572564058697826304,"03/02/2015","Ben+Stein+just+NOW+on+%40FOXBusiness+http%3A%2F%2Ft.co%2F3aRaYg3W8I+http%3A%2F%2Ft.co%2FSAgWu6Xo5V"
572565822520074240,"03/02/2015","The+media+jumping+on+%40ScottWalker+for+seeing+the+Immigration+light%3F+Turn+on+%40FoxBusiness+now+for+my+%23NeilSpiel.+http%3A%2F%2Ft.co%2FqQTrErakHa"
572567826378186753,"03/02/2015","Now+on+%40FoxBusiness%3A+%40JoLingKent+joins+me+with+the+best+new+segment+in+Business+%23WhatTheTech+http%3A%2F%2Ft.co%2FRhrZ6m58Nl"
572770044104466434,"03/03/2015","Dozens+of+Democrats+still+planning+to+boycott+%23Bibi+speech.+%40SenScottBrown+reacts.+RT+if+you+agree%21+http%3A%2F%2Ft.co%2FlJTHuushzU+%40FoxNews+%23CAVUTO"
572802248276758528,"03/03/2015","What+did+you+think+of+the+%23BibiSpeech%3F+%23CAVUTO+%40FoxNews"
572879619466002434,"03/03/2015","Here%27s+how+tough+it+is+to+get+a+handle+on+entitlements.+A+fake+character+on+a+fake+TV+show+toys+with+cuts+%26+viewers+go+nuts-NC+%40HouseofCards"
572920676430049281,"03/03/2015","8PM+%40FoxBusiness%3A+Russian+chessmaster+%40Kasparov63+on+why+we+need+to+act+tougher+against+Putin.+RETWEET+if+you+AGREE.+http%3A%2F%2Ft.co%2FOeKUlUN2aF"
572925973127143425,"03/03/2015","We+know+this+Pres+likes+executive+orders%2C+but+this+latest+one+he%27s+considering%3F+Very%2C+very+scary+%26+costly.+The+details+NEXT+on+%40FoxBusiness"
572927949256691712,"03/03/2015","White+House+signaling+a+tax+hike+could+be+coming+by+executive+order.++RETWEET+if+you+think+these+executive+orders+are+getting+out+of+control"
572929986413375489,"03/03/2015","It%E2%80%99s+the+segment+everybody%E2%80%99s+talking+about%2C+%22What+the+Tech%3F%21%22+Don%E2%80%99t+miss+our+high+tech+gift+for+you.+NOW+on+%40FoxBusiness."
572932230936432641,"03/03/2015","Should+%40JebBush+sign+pledge+promising+not+to+raise+taxes%3F+RETWEET%3DYES.+REPLY%3DNO.+We+debate+now+on+%40FoxBusiness."
573279377246593024,"03/04/2015","With+all+this+reaction+from+my+%E2%80%9CFinancial+House+of+Cards%E2%80%9D+Common+Sense%E2%80%A6+I+just+have+to+respond%E2%80%A6+8PM+on+%40FoxBusiness%0Ahttp%3A%2F%2Ft.co%2FI7QrAceOtt"
573286880848023552,"03/04/2015","We+can%E2%80%99t+even+%E2%80%9Cfake%E2%80%9D+entitlement+cuts%3F+RETWEET+if+you+think+our+financial+House+of+Cards+is+very+real.+%40FoxBusiness+http%3A%2F%2Ft.co%2F2OSfiMti40"
573288571282583552,"03/04/2015","Doesn%27t+look+like+Democrats+or+Republicans+are+serious+about+government+spending.+RETWEET+if+you%27re+seriously+frustrated."
573290638189461504,"03/04/2015","RETWEET+if+I%E2%80%99m+not+alone.+Tune+in+NOW+to+%40FoxBusiness+for+my+%23NeilSpiel.+http%3A%2F%2Ft.co%2FCremCXgahd"
573292604651126784,"03/04/2015","%E2%80%9CWhat+the+Tech%3F%21%E2%80%9D+Blackberry+back+from+the+dead%3F+My+new+hit+tech+segment+on+how+%24BBRY+could+be+next+big+tech+hit%3F%21+http%3A%2F%2Ft.co%2FNO40FtGhbq"
573297125490085888,"03/04/2015","I+told+you+these+executive+orders+were+getting+out+of+control.+Here%E2%80%99s+the+proof.+%40FoxBusiness%0Ahttp%3A%2F%2Ft.co%2FslpQk9XzUn"
573301669884239873,"03/04/2015","You+just+inherited+my+words+of+wisdom%2C+but+%40JamieColbyTV+is+about+to+share+some+Strange+Inheritances+right+now+on+%40FoxBusiness.+Stick+around"
573309484103274496,"03/04/2015","Another+new+%40StrangeFBN+minutes+away%21+This+episode+might+be+the+strangest+one+yet%21+Check+it+out+on+%40FoxBusiness.+%23StrangeFBN+%40JamieColbyTV"
573486000472653824,"03/05/2015","Where+did+the+time+go%3F+Remembering+Anthony+Cavuto+http%3A%2F%2Ft.co%2FBtu0XWJQLi"
573641675815452673,"03/05/2015","8PM+ET+on+%40FoxBusiness%3A+Are+we+in+the+midst+of+a+tech+bubble%3F+%40mcuban+says+so+%E2%80%93+RETWEET+if+you+fear+he%E2%80%99s+right.+http%3A%2F%2Ft.co%2FA7qjVGR6xN"
573650452992126976,"03/05/2015","IRS+complaining+about+budget+cuts%3F+RETWEET+if+you+think+taxpayers+should+be+the+ones+complaining+about+the+IRS.+http%3A%2F%2Ft.co%2FhebHdjgHfB"
573653726642204672,"03/05/2015","The+circus+is+giving+up+its+elephant+acts+after+animal+rights+protests.+And+Rusty+Bathwater+is+one+ticked+off+clown.+http%3A%2F%2Ft.co%2FYxf9HoKyHV"
573655745310367744,"03/05/2015","Fido+watching+%23CAVUTO+in+a+%2430K+kennel%3F%21+%E2%80%9CWhat+the+Tech%3F%21%E2%80%9D+is+going+on%3F+Find+out+now+on+%40FoxBusiness+http%3A%2F%2Ft.co%2Fk3U745N79m"
573656755282051072,"03/05/2015","%E2%80%9CWhat+the+Tech%3F%21%E2%80%9D+Is+James+Bond+going+electric%3F+Tune+in+NOW+to+%40FoxBusiness+for+my+hit+new+segment+on+all+things+tech+http%3A%2F%2Ft.co%2FAClLuW9Zw5"
573659770915262464,"03/05/2015",".%40ScottWalker+is+speaking+out+strongly+against+Republican+leaders+caving...+RETWEET+if+you+support+this+message.+REPLY+if+you+do+not."
573871122048929792,"03/06/2015","Don%27t+be+so+serious.+A+lesson+from+a+good+friend.+http%3A%2F%2Ft.co%2FWmjzN3zdAz"
574004116617322497,"03/06/2015","If+jobs+are+soaring%2C+why+is+it+so+many+Americans+are+still+bumming%3F+I%E2%80%99ll+give+you+the+real+truth+about+jobs+tonight.+8PM+ET+on+%40FoxBusiness"
574011620139089920,"03/06/2015","The+Obama+Administration+taking+credit+for+good+jobs+number%E2%80%A6+but+RETWEET+if+you%E2%80%99re+not+quite+feeling+the+recovery.+%40FoxBusiness"
