1224209363000,"10/16/2008","Wow%2C+117+fans+in+a+day%21++Awesome%21"
1275492528000,"06/02/2010","What%27s+your+favorite+post+that+has+ever+appeared+on+The+Simple+Dollar%3F"
1276722136000,"06/16/2010","What%27s+your+single+best+money-saving+tip+of+all+time%3F++%28I+might+use+some+of+these+in+a+future+Simple+Dollar+post%21%29"
1281671110000,"08/12/2010","Have+you+ever+seen+a+money-saving+tip+that+you+think+goes+too+far%3F++I%27m+curious+to+find+some+that+people+think+are+just+way+too+much."
1282340423000,"08/20/2010","What%27s+your+favorite+website+for+recipes%3F"
1283026403000,"08/28/2010","Have+you+ever+had+an+unusual+experience+on+Craigslist+%28or+any+other+online+classified+or+trading+service%29%3F++For+example%2C+have+you+ever+found+something+you+really+wanted+on+there%3F++Or+have+you+ever+had+a+disastrous+experience%2C+or+came+across+a+really+strange+person+or+situation%3F++%28My+most+unusual+experience+was+buying+a+car+off+of+Craigslist.%29"
1283883387000,"09/07/2010","When+do+you+start+your+winter+holiday+%28Christmas%2C+Hanukkah%2C+Solstice%2C+whatever+holiday+you+observe%29+gift+shopping%3F"
1284129221000,"09/10/2010","When+you+were+young%2C+was+your+family+frugal+%28whether+by+necessity+or+not%29%3F"
1284487898000,"09/14/2010","When+you%27re+stuck+in+a+checkout%2C+what+%22splurge%22+item+do+you+see+that+you+have+to+talk+yourself+out+of+mindlessly+grabbing+and+buying%3F++%28Mine%27s+Tic-Tac%27s%29"
1285699060000,"09/28/2010","Is+there+an+article+topic+you%27d+like+to+see+addressed+someday+on+The+Simple+Dollar%3F++Just+let+me+know%21"
1286896132000,"10/12/2010","Since+The+Simple+Dollar+is+doing+a+%22Homemade+Christmas+Gift%22+series...+have+you+ever+received+a+great+homemade+gift%3F++What+was+it%3F"
1287514952000,"10/19/2010","What%27s+your+absolute+favorite+dirt-cheap+meal%3F++%28Mine+is+beans+and+rice.%29"
1301339378000,"03/28/2011","Did+you+take+a+personal+finance+or+consumer+ed+class+in+school%3F++Was+it+useful+to+you%3F++Did+it+keep+you+from+making+financial+mistakes+later+on%3F"
1302901398000,"04/15/2011","What+free+online+tool+or+site+that+others+might+not+have+heard+of+do+you+consider+to+be+invaluable+or+extremely+useful+%28or+extremely+fun%29%3F"
1306866977000,"05/31/2011","What+single+money+question+would+you+like+to+see+a+detailed+post+on+from+The+Simple+Dollar%3F++I%27m+looking+for+questions+short+enough+to+fit+into+a+Facebook+comment+%28in+other+words%2C+no+really+long+personal+stories%29."
1313169917000,"08/12/2011","Have+you+ever+used+a+money-saving+tactic%2C+but+after+doing+it+wondered+if+it+was+really+that+big+of+a+money+saver+for+the+time+invested+%28or+even+a+money+saver+at+all%29%3F+Let+me+know+of+some+and+I%27ll+run+the+numbers+on+them+in+future+articles%21"
1366387115000,"04/19/2013","Trying+out+a+new+look%2C+what+do+you+guys+think%3F"
1366740849000,"04/23/2013","Thanks+for+the+positive+feedback+on+the+new+look+--+I%27m+loving+it+too%21%0A%0AToday%27s+Post%3A+What+attributes+do+you+think+are+worth+paying+for%3F++%0A%0ATSD+tip%3A+If+you+can%27t+think+of+a+reasonable+answer+right+away%2C+you+should+stop+before+you+buy."
1366837739000,"04/24/2013","What+unexpected+costs+did+you+experience+in+college%3F+%0A%0ARead+mine+here%3A+http%3A%2F%2Fbit.ly%2F14Qc4ch"
1367271102000,"04/29/2013","Live+Below+the+Line+Challenge+--+are+you+taking+part%3F%0A%0AI+am.+Tell+me+how+you%27re+doing+it.%0A%0Ahttp%3A%2F%2Fbit.ly%2F155e4h0"
1367604791000,"05/03/2013","Have+your+emotions+controlled+your+financial+decisions+before%3F++%0A%0ALearn+how+to+get+past+the+emotions%3A+http%3A%2F%2Fbit.ly%2F15eJHEO%0A%0AWhat+do+you+do+to+remove+the+emotions%3F"
1367864405000,"05/06/2013","Meet+Jeff+Rieger+--+a+Simple+Dollar+contributor%21+%0A%0Ahttp%3A%2F%2Fbit.ly%2F11cb3u6"
1368136805000,"05/09/2013","Mother%27s+Day+is+just+around+the+corner+--+don%27t+forget%21++%0A%0AHomemade+gifts+are+personal+and+wallet+friendly.++What+are+you+planning%3F"
1370288978000,"06/03/2013","A+special+summer+edition+of+the+Reader+Mailbag.+%0D%0A%0D%0AHere+are+today%27s+questions%2Ftopics+and+answers%3A+http%3A%2F%2Fbit.ly%2F11S1lMi"
1370368982000,"06/04/2013","Do+you+remember+making+your+first+budget%3F+What+tip%28s%29+do+you+have+for+the+community%3F+%0D%0A%0D%0AHere+are+my+top+tips+for+your+first+budget%3A+http%3A%2F%2Fbit.ly%2F13gXBCf"
1370449366000,"06/05/2013","The+prisoner%E2%80%99s+dilemma+is+a+very+powerful+way+to+look+at+the+financial+decisions+you+make+in+your+life.%0D%0A%0D%0ALearn+more+about+it+in+my+latest%3A+http%3A%2F%2Fbit.ly%2F10OlQbf"
1370476800000,"06/05/2013","Connecting+Frugality+and+Wealth%0A%0A%22Every+dollar+you+don%E2%80%99t+spend+on+something+foolish+is+a+dollar+you+can+instead+spend+on+something+worthwhile.%22%0A%0Ahttp%3A%2F%2Fwww.thesimpledollar.com%2F2013%2F06%2F02%2Fconnecting-frugality-and-wealth%2F"
1370532600000,"06/06/2013","How+do+you+keep+your+food+budget+in+check%3F+%0D%0A%0D%0AShare+your+tips%2Fsecrets+with+me+in+the+comments.+%0D%0A%0D%0AHere%27s+how+I+do+it%3A+http%3A%2F%2Fbit.ly%2F18RtbZC"
1370565601000,"06/06/2013","Comparing+Costs+Between+New+and+Used+Cars%0A%0A%22With+the+new+car%2C+you%E2%80%99re+going+to+be+able+to+drive+it+for+longer%2C+but+with+a+used+car%2C+the+price+is+so+much+lower.+What%E2%80%99s+the+right+choice%3F%22%0A%0Ahttp%3A%2F%2Fwww.thesimpledollar.com%2F2013%2F06%2F04%2Fcomparing-costs-between-new-and-used-cars%2F"
1370622964000,"06/07/2013","Lunch+break%21+%0A%0AFrom+Game+of+Thrones%27+%22Red+Wedding%22+to+productivity+tips%2C+this+week%27s+roundup+has+it+all%3A+http%3A%2F%2Fbit.ly%2F1960ieK%0A%0AFeaturing+Surviving+and+Thriving%2C+Adam+Hagerman+-+Financial+Coach%2C+PickTheBrain%2C+Seth+Godin"
1370649600000,"06/07/2013","A+bit+late%2C+but+here+is+today%27s+Reader+Mailbag%3A+http%3A%2F%2Fwww.thesimpledollar.com%2F2013%2F06%2F06%2Freader-mailbag-book-shelves%2F"
1370710800000,"06/08/2013","The+Lessons+We+Teach%0A%0A%22First%2C+I%E2%80%99m+actively+demonstrating+frugality+for+them+as+part+of+the+normal+daily+routine.+They%E2%80%99re+seeing+that+generic+brands+are+just+fine.%22%0A%0Ahttp%3A%2F%2Fwww.thesimpledollar.com%2F2013%2F06%2F07%2Fthe-lessons-we-teach%2F"
1370883869000,"06/10/2013","Get+%28financially%29+inspired+during+your+lunch+break+with+my+Ten+Pieces+of+Inspiration%3A+http%3A%2F%2Fwww.thesimpledollar.com%2F2013%2F06%2F08%2Ften-pieces-of-inspiration-129%2F"
1370909400000,"06/10/2013","Here+are+the+topics+for+today%27s+Reader+Mailbag+%28http%3A%2F%2Fbit.ly%2F19ipsHc%29%3A+%0A%0A1.+Pre-conception+college+fund%0A2.+Using+tax+refund+effectively%0A3.+Ashamed+of+using+aid%0A4.+The+four+percent+rule%0A5.+Dan+Ariely%0A6.+Look+for+job+now%3F%0A7.+Slow+cooker+oatmeal+recipe%0A8.+State+income+tax%0A9.+Donating+unwanted+books%0A10.+Focus"
1370968253000,"06/11/2013","Do+you+have+a+favorite+%22smorgasbord+night%22+recipe+where+you+combine+leftovers+or+do+you+prefer+eating+the+leftovers+as+is%3F+%0D%0A%0D%0Ahttp%3A%2F%2Fbit.ly%2F109gvNt"
