659741719278284800,"10/29/2015","BREAKING%3A+%40RepPaulRyan+elected+House+speaker."
659743610494197760,"10/29/2015","BREAKING%3A+House+officially+elects+%40RepPaulRyan+as+Speaker+with+236+votes."
659743751875764224,"10/29/2015",".%40JohnKasich+up+NEXT.+Tune+in%21"
659744316823326720,"10/29/2015",".%40JohnKasich%3A+It%27s+really+important+we+pick+somebody+who+knows+how+to+run+this+country."
659744779006275584,"10/29/2015",".%40JohnKasich%3A+If+you%27re+talking+about+abolishing+Medicare%2C+you+won%27t+be+elected."
659744920123625472,"10/29/2015",".%40JohnKasich%3A+I%27m+the+only+one+who+balanced+the+federal+government."
659745169038811136,"10/29/2015",".%40JohnKasich%3A+I+think+it+was+a+fairly+controlled+debate.+I+was+fairly+satisfied.+%23GOPDebate+%40CNBC"
659745285908914176,"10/29/2015","%40JohnKasich%3A+For+me%2C+they+treated+me+fairly.+They+gave+me+the+time+I+was+looking+for.+%23GOPDebate+%40CNBC"
659745539601408000,"10/29/2015",".%40JohnKasich+on+%40SpeakerRyan%3A+I+think+his+approach+and+mine+are+very+much+in+sync."
659746601485864960,"10/29/2015",".%40MonicaCrowley%3A+They+did+this+two+year+budget+deal+to+get+it+off+their+plates."
659746706251243520,"10/29/2015",".%40MonicaCrowley%3A+The+whole+point+of+having+%40SpeakerRyan+as+Speaker+is+to+take+on+these+big+fights."
659747271794434049,"10/29/2015",".%40BretBaier+on+%40SpeakerRyan%3A+I+don%27t+think+the+honeymoon+will+be+that+long."
659748171518754816,"10/29/2015",".%40BretBaier+on+%40CNBC+%23GOPDebate%3A+I+think+number+one+it%27s+better+to+have+the+%40FoxNews+bell+to+keep+the+candidates+on+track."
659748476939599872,"10/29/2015",".%40BretBaier+on+%40CNBC+%23GOPDebate%3A+Number+two+you+have+to+have+a+backup+to+the+question%2C+so+you+are+ready+to+go+back+at+the+candidates."
659748715821944832,"10/29/2015",".%40MonicaCrowley%3A+It+looks+like+the+%23GOP+has+their+stuff+together..+temporarily."
