1459459320000,"03/31/2016","Medical+costs+for+people+newly+enrolled+in+individual+plans+were+an+average+19+percent+higher+than+employer-based+group+members+in+2014%2C+and+22+percent+higher+in+2015."
1459466520000,"03/31/2016","Jobs+aren%E2%80%99t+as+dependable+as+they+once+were%2C+and+a+serious+illness+can+devastate+your+finances."
1459473720000,"03/31/2016","3.+What+exactly+is+my+credit+score+and+how+is+it+calculated%3F"
1459477320000,"03/31/2016","Do+you+comparison+shop+for+prices%3F"
1459480920000,"03/31/2016","What+would+you+pay+for+the+conveniences+offered+by+smart+luggage%3F"
1459488120000,"03/31/2016","You+can+now+make+online+shopping+purchases+without+having+to+hand+over+your+credit+card+information."
1459502521000,"04/01/2016","Do+you+know+where+you+stand+with+credit+scores+and+ratings%3F"
1459516920000,"04/01/2016","Happy+Friday%21+Get+awesome+deals+from+H%26M%2C+Hollister+Co.%2C+Jos.+A.+Bank+Clothiers%2C+Inc.%2C+Levi%27s%2C+Macy%27s%2C+Movado%2C+Victoria%27s+Secret+and+so+much+more+today."
1459524120000,"04/01/2016","No+joke%21"
1459531320000,"04/01/2016","Where+does+your+state+land%3F"
1459538520000,"04/01/2016","Buying+running+shoes+online+can+save+you+an+average+of+38%25."
1459545720000,"04/01/2016","Chipotle%E2%80%99s+sales+in+the+fourth+quarter+of+2015+dropped+by+15+percent."
1459552920000,"04/01/2016","Are+you+looking+to+join%3F"
1459560120000,"04/01/2016","Do+you+carry+a+credit+card+balance%3F"
1459567320000,"04/01/2016","How+to+land+the+right+life+insurance+policy%3A+http%3A%2F%2Fj.mp%2F1PK0VL4"
1459574520000,"04/01/2016","Trump+supporters+have+less+debt+and+fewer+students+loans."
1459610520000,"04/02/2016","Do+you+have+any+search+tips+and+tricks+to+add%3F"
1459696921000,"04/03/2016","Would+you+be+interested+in+a+phone+plan+with+no+voice+calling%3F"
1459768800000,"04/04/2016","Looking+for+a+bargain+on+everything+from+TVs+to+clothes%3F"
